日期,星期,最高温度,最低温度,WindDirection,WindSpeed,天气,风向风力,年,月,日,东北风,东南风,东风,北风,南风,无持续风向,西北风,西南风,西风,1级,2级,大于3级,小于3级,晴,多云,阴,雷阵雨,霾,雾,阵雨,小雨,中雨,大雨,雷雨,暴雨,雨夹雪,雨,暴风雨
2014-05-14,3.0,24,19,无持续风向,小于3级,阴,微风 小于3级,2014,5,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-15,4.0,22,17,无持续风向,小于3级,阵雨,微风 小于3级,2014,5,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-16,5.0,23,18,无持续风向,小于3级,阵雨,微风 小于3级,2014,5,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-17,6.0,23,17,无持续风向,小于3级,阵雨~阴,微风 小于3级,2014,5,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-18,7.0,26,20,无持续风向,小于3级,多云,微风 小于3级,2014,5,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-19,1.0,27,20,无持续风向,小于3级,阵雨~多云,微风 小于3级,2014,5,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-20,2.0,30,20,无持续风向,小于3级,多云,微风 小于3级,2014,5,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-21,3.0,23,20,无持续风向,小于3级,大雨~阵雨,微风 小于3级,2014,5,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014-05-22,4.0,26,19,无持续风向,小于3级,阴,微风 小于3级,2014,5,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-23,5.0,26,20,无持续风向,小于3级,阴,微风 小于3级,2014,5,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-24,6.0,24,21,无持续风向,小于3级,中雨,微风 小于3级,2014,5,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-25,7.0,26,21,无持续风向,小于3级,小雨~阵雨,微风 小于3级,2014,5,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014-05-26,1.0,24,19,无持续风向,小于3级,阵雨~阴,微风 小于3级,2014,5,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-27,2.0,27,17,无持续风向,小于3级,阴~多云,微风 小于3级,2014,5,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28,3.0,27,20,无持续风向,小于3级,多云,微风 小于3级,2014,5,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-29,4.0,25,20,无持续风向,小于3级,阵雨~阴,微风 小于3级,2014,5,29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-30,5.0,27,21,无持续风向,小于3级,阵雨~阴,微风 小于3级,2014,5,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-31,6.0,26,22,无持续风向,小于3级,阵雨~小雨,微风 小于3级,2014,5,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014-06-01,7.0,31,22,无持续风向,小于3级,阵雨~多云,微风 小于3级,2014,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-02,1.0,33,23,无持续风向,小于3级,多云,微风 小于3级,2014,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-03,2.0,31,24,无持续风向,小于3级,阵雨,微风 小于3级,2014,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-04,3.0,29,23,无持续风向,小于3级,中雨~阵雨,微风 小于3级,2014,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-06-05,4.0,27,23,无持续风向,小于3级,阵雨,微风 小于3级,2014,6,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-06,5.0,28,23,无持续风向,小于3级,中雨~阴,微风 小于3级,2014,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-07,6.0,31,21,无持续风向,小于3级,阴~多云,微风 小于3级,2014,6,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-08,6.0,26,23,无持续风向,小于3级,多云~阵雨,微风 小于3级,2014,6,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-09,1.0,24,21,无持续风向,小于3级,阵雨,微风 小于3级,2014,6,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-10,2.0,27,21,南风,1级,阵雨~阴,南风 微风,2014,6,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-11,3.0,30,21,北风,1级,多云,北风 微风,2014,6,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-12,4.0,24,21,西北风,1级,阵雨,西北风 微风,2014,6,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-13,5.0,22,20,西北风,1级,中雨,西北风 微风,2014,6,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-14,6.0,23,20,西北风,1级,阵雨,西北风 微风,2014,6,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-15,7.0,26,20,南风,1级,阵雨~阴,南风 微风,2014,6,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-16,1.0,33,22,西北风,1级,多云,西北风 微风,2014,6,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-17,2.0,35,23,西风,1级,多云,西风 微风,2014,6,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-18,3.0,33,24,西北风,1级,多云,西北风 微风,2014,6,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-19,4.0,25,23,北风,1级,大雨~中雨,北风 微风,2014,6,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2014-06-20,5.0,22,20,东风,1级,中雨,东风 微风,2014,6,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-21,6.0,27,20,北风,1级,阵雨~阴,北风 微风,2014,6,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-22,7.0,25,21,西北风,1级,阵雨,西北风 微风,2014,6,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-23,1.0,25,21,西北风,1级,中雨,西北风 微风,2014,6,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-24,2.0,24,22,西风,1级,大雨,西风 微风,2014,6,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-25,3.0,25,22,东南风,1级,小雨,东南风 微风,2014,6,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-06-26,4.0,27,22,西风,1级,小雨,西风 微风,2014,6,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-06-27,5.0,28,23,西南风,1级,阴~阵雨,西南风 微风,2014,6,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-06-28,6.0,26,24,西北风,1级,阵雨~中雨,西北风 微风,2014,6,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-06-29,7.0,23,22,南风,1级,中雨~小雨,南风 微风,2014,6,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-06-30,1.0,24,21,北风,1级,中雨,北风 微风,2014,6,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-01,2.0,27,19,东南风,1级,小雨~阴,东南风 微风,2014,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-07-02,3.0,27,22,西北风,1级,阴~大雨,西北风 微风,2014,7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-03,4.0,31,21,西南风,1级,小雨~多云,西南风 微风,2014,7,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-07-04,5.0,34,22,南风,1级,多云~晴,南风 微风,2014,7,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-05,6.0,36,24,北风,1级,晴,北风 微风,2014,7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-06,7.0,35,26,东北风,1级,多云,东北风 微风,2014,7,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-07,1.0,36,26,北风,1级,多云,北风 微风,2014,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,2.0,38,27,西北风,1级,多云~晴,西北风 微风,2014,7,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-09,3.0,34,28,西北风,1级,多云,西北风 微风,2014,7,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-10,4.0,30,25,西风,1级,中雨,西风 微风,2014,7,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-11,5.0,28,22,无持续风向,小于3级,中雨~小雨,微风 小于3级,2014,7,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-07-12,6.0,28,23,无持续风向,小于3级,小雨~阵雨,微风 小于3级,2014,7,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014-07-13,7.0,30,23,无持续风向,小于3级,阴,微风 小于3级,2014,7,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-14,1.0,31,24,无持续风向,小于3级,阴,微风 小于3级,2014,7,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-15,2.0,29,24,无持续风向,小于3级,大雨,微风 小于3级,2014,7,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-16,3.0,30,22,无持续风向,小于3级,阴,微风 小于3级,2014,7,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-17,4.0,34,24,无持续风向,小于3级,多云,微风 小于3级,2014,7,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-18,5.0,35,24,无持续风向,小于3级,多云,微风 小于3级,2014,7,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-19,6.0,36,26,无持续风向,小于3级,多云,微风 小于3级,2014,7,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-20,7.0,35,27,无持续风向,小于3级,多云~阵雨,微风 小于3级,2014,7,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-07-21,1.0,36,27,无持续风向,小于3级,多云~晴,微风 小于3级,2014,7,21,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-22,2.0,38,28,无持续风向,小于3级,多云~晴,微风 小于3级,2014,7,22,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-23,3.0,38,28,无持续风向,小于3级,多云,微风 小于3级,2014,7,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-24,4.0,34,28,无持续风向,小于3级,阵雨~阴,微风 小于3级,2014,7,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-07-25,5.0,35,25,无持续风向,小于3级,雷阵雨~阴,微风 小于3级,2014,7,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2014-07-26,6.0,37,26,无持续风向,小于3级,多云~晴,微风 小于3级,2014,7,26,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-27,7.0,36,26,无持续风向,小于3级,多云~晴,微风 小于3级,2014,7,27,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-28,1.0,38,28,无持续风向,小于3级,晴~多云,微风 小于3级,2014,7,28,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-29,2.0,38,29,无持续风向,小于3级,多云,微风 小于3级,2014,7,29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-30,3.0,38,28,无持续风向,小于3级,晴~多云,微风 小于3级,2014,7,30,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-31,4.0,36,29,无持续风向,小于3级,雷阵雨,微风 小于3级,2014,7,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,5.0,37,29,无持续风向,小于3级,阴~多云,微风 小于3级,2014,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-02,6.0,35,26,无持续风向,小于3级,多云,微风 小于3级,2014,8,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-03,7.0,37,27,无持续风向,小于3级,多云~晴,微风 小于3级,2014,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-04,1.0,38,28,无持续风向,小于3级,晴~多云,微风 小于3级,2014,8,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05,2.0,39,28,无持续风向,小于3级,晴,微风 小于3级,2014,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-06,3.0,39,27,无持续风向,小于3级,晴,微风 小于3级,2014,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-07,4.0,39,29,无持续风向,小于3级,晴~多云,微风 小于3级,2014,8,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-08,5.0,39,29,无持续风向,小于3级,多云~晴,微风 小于3级,2014,8,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-09,6.0,33,27,无持续风向,小于3级,多云,微风 小于3级,2014,8,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-10,7.0,29,25,无持续风向,小于3级,中雨,微风 小于3级,2014,8,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-11,1.0,27,23,无持续风向,小于3级,中雨~阵雨,微风 小于3级,2014,8,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-08-12,2.0,24,21,无持续风向,小于3级,中雨~阵雨,微风 小于3级,2014,8,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-08-13,3.0,29,21,无持续风向,小于3级,阵雨~阴,微风 小于3级,2014,8,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-08-14,4.0,34,23,无持续风向,小于3级,多云,微风 小于3级,2014,8,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-15,5.0,33,23,无持续风向,小于3级,多云~阴,微风 小于3级,2014,8,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-16,6.0,27,24,无持续风向,小于3级,小雨~中雨,微风 小于3级,2014,8,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-08-17,7.0,27,24,无持续风向,小于3级,中雨~大雨,微风 小于3级,2014,8,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2014-08-18,1.0,30,24,无持续风向,小于3级,中雨~多云,微风 小于3级,2014,8,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-19,2.0,34,24,无持续风向,小于3级,阴~多云,微风 小于3级,2014,8,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-20,3.0,34,23,无持续风向,小于3级,晴,微风 小于3级,2014,8,20,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-21,4.0,34,24,无持续风向,小于3级,晴,微风 小于3级,2014,8,21,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-22,5.0,29,24,无持续风向,小于3级,阵雨,微风 小于3级,2014,8,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-08-23,6.0,24,21,无持续风向,小于3级,中雨~小雨,微风 小于3级,2014,8,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-08-24,7.0,26,20,无持续风向,小于3级,阴,微风 小于3级,2014,8,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-25,1.0,28,23,无持续风向,小于3级,阴,微风 小于3级,2014,8,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-26,2.0,26,23,无持续风向,小于3级,阴,微风 小于3级,2014,8,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-27,3.0,25,21,无持续风向,小于3级,大雨,微风 小于3级,2014,8,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-08-28,4.0,26,21,无持续风向,小于3级,中雨~小雨,微风 小于3级,2014,8,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-08-29,5.0,31,22,无持续风向,小于3级,小雨~多云,微风 小于3级,2014,8,29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-08-30,6.0,33,24,无持续风向,小于3级,多云,微风 小于3级,2014,8,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-31,7.0,30,25,无持续风向,小于3级,多云~阴,微风 小于3级,2014,8,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,1.0,29,23,无持续风向,小于3级,阵雨,微风 小于3级,2014,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-09-02,2.0,24,21,无持续风向,小于3级,大雨~小雨,微风 小于3级,2014,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014-09-03,3.0,30,20,无持续风向,小于3级,阴~多云,微风 小于3级,2014,9,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-04,4.0,26,22,无持续风向,小于3级,中雨,微风 小于3级,2014,9,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-09-05,5.0,29,22,无持续风向,小于3级,多云,微风 小于3级,2014,9,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-06,6.0,32,23,无持续风向,小于3级,多云,微风 小于3级,2014,9,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-07,7.0,33,24,无持续风向,小于3级,多云,微风 小于3级,2014,9,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,1.0,34,24,无持续风向,小于3级,多云,微风 小于3级,2014,9,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-09,2.0,34,25,无持续风向,小于3级,多云,微风 小于3级,2014,9,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-10,3.0,35,25,无持续风向,小于3级,阴,微风 小于3级,2014,9,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-11,4.0,33,26,无持续风向,小于3级,多云~阴,微风 小于3级,2014,9,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-12,5.0,32,26,无持续风向,小于3级,阵雨~阴,微风 小于3级,2014,9,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-09-13,6.0,31,25,无持续风向,小于3级,中雨~阴,微风 小于3级,2014,9,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-09-14,7.0,29,24,无持续风向,小于3级,阵雨,微风 小于3级,2014,9,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-09-15,1.0,26,22,无持续风向,小于3级,中雨~阵雨,微风 小于3级,2014,9,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-09-16,2.0,25,21,无持续风向,小于3级,阵雨~小雨,微风 小于3级,2014,9,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014-09-17,3.0,26,21,无持续风向,小于3级,小雨~中雨,微风 小于3级,2014,9,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014-09-18,4.0,22,19,无持续风向,小于3级,大雨,微风 小于3级,2014,9,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-09-19,5.0,25,19,无持续风向,小于3级,中雨~多云,微风 小于3级,2014,9,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-09-20,6.0,29,18,无持续风向,小于3级,多云,微风 小于3级,2014,9,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-21,7.0,32,20,无持续风向,小于3级,晴,微风 小于3级,2014,9,21,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-22,1.0,31,20,无持续风向,小于3级,晴,微风 小于3级,2014,9,22,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23,2.0,30,20,无持续风向,小于3级,多云,微风 小于3级,2014,9,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-24,3.0,24,19,无持续风向,小于3级,阴,微风 小于3级,2014,9,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-25,4.0,26,20,无持续风向,小于3级,阴,微风 小于3级,2014,9,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26,5.0,24,20,无持续风向,小于3级,阴~小雨,微风 小于3级,2014,9,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
